name,stars,age,releases,language,zip_url,clone_url
android-advanced,1109,5,0,Java,https://codeload.github.com/google-developer-training/android-advanced/legacy.zip/a825ec68a528f5f6de5460f2cc25c6b19ba252ca,https://github.com/google-developer-training/android-advanced
android-zxingLibrary,4974,7,0,Java,https://codeload.github.com/yipianfengye/android-zxingLibrary/legacy.zip/fe7b868f8d232031ddcd099c8fc79a562a758bd2,https://github.com/yipianfengye/android-zxingLibrary
android-stackblur,3581,10,0,Java,https://codeload.github.com/kikoso/android-stackblur/legacy.zip/35696424fcb1bbb561ad5a281270fdc5abd7f1af,https://github.com/kikoso/android-stackblur
Android-Week-View,3403,9,4,Java,https://codeload.github.com/alamkanak/Android-Week-View/legacy.zip/175c25cbe31a13c4352eac5828072e60aa1100ec,https://github.com/alamkanak/Android-Week-View
pslab-android,2026,6,21,Java,https://codeload.github.com/fossasia/pslab-android/legacy.zip/fe219c7b67a899b4aa02a5d5594f0b35bac7d111,https://github.com/fossasia/pslab-android
Android-ConvenientBanner,4773,8,0,Java,https://codeload.github.com/saiwu-bigkoo/Android-ConvenientBanner/legacy.zip/985b3a1c27fefbb547376797082efb42b07d9052,https://github.com/saiwu-bigkoo/Android-ConvenientBanner
AndroidAudioConverter,1298,7,8,Java,https://codeload.github.com/adrielcafe/AndroidAudioConverter/legacy.zip/db4524e989cbce78536dfe0b0f4fde024874bf70,https://github.com/adrielcafe/AndroidAudioConverter
Fast-Android-Networking,5595,7,8,Java,https://codeload.github.com/amitshekhariitbhu/Fast-Android-Networking/legacy.zip/fb26f4bd399786735ece070c289fd0c7d831ed9c,https://github.com/amitshekhariitbhu/Fast-Android-Networking
AndroidSocialNetworks,1034,9,1,Java,https://codeload.github.com/antonkrasov/AndroidSocialNetworks/legacy.zip/d729701bd00ce7a0f46115bb33df09d322d68e26,https://github.com/antonkrasov/AndroidSocialNetworks
xabber-android,1808,10,28,Java,https://codeload.github.com/redsolution/xabber-android/legacy.zip/e6a435084f1afa7eb2080f8bc0ce378bbf5e5660,https://github.com/redsolution/xabber-android
DSBridge-Android,3629,6,2,Java,https://codeload.github.com/wendux/DSBridge-Android/legacy.zip/22b19ffaf1538a4352f16134606d417aaab42dbc,https://github.com/wendux/DSBridge-Android
AndroidTensorFlowMachineLearningExample,1425,6,0,Java,https://codeload.github.com/amitshekhariitbhu/AndroidTensorFlowMachineLearningExample/legacy.zip/9ee96d685c3c00f373bbed4715ca85116a7e3762,https://github.com/amitshekhariitbhu/AndroidTensorFlowMachineLearningExample
BGARefreshLayout-Android,4299,8,4,Java,https://codeload.github.com/bingoogolapple/BGARefreshLayout-Android/legacy.zip/c5bfc787ad28b2e59e02b1c0b88c83205e1a8419,https://github.com/bingoogolapple/BGARefreshLayout-Android
android-GridViewWithHeaderAndFooter,1341,8,5,Java,https://codeload.github.com/liaohuqiu/android-GridViewWithHeaderAndFooter/legacy.zip/d4a99eff0f46febdd338a7b93b69d924826ba6fe,https://github.com/liaohuqiu/android-GridViewWithHeaderAndFooter
Bolts-Android,4008,9,11,Java,https://codeload.github.com/BoltsFramework/Bolts-Android/legacy.zip/54e9cb8bdd4950aa4d418dcbc0ea65414762aef5,https://github.com/BoltsFramework/Bolts-Android
Android-IMSI-Catcher-Detector,4458,9,48,Java,https://codeload.github.com/CellularPrivacy/Android-IMSI-Catcher-Detector/legacy.zip/0f9268c5083f588dfb89ad14f3c44e5d1e6a95d8,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector
AndroidIDE,1210,2,15,Java,https://codeload.github.com/AndroidIDEOfficial/AndroidIDE/legacy.zip/b38fb44618f6ac8066dc680979e767fc610e3e96,https://github.com/AndroidIDEOfficial/AndroidIDE
android-signaturepad,2695,9,0,Java,https://codeload.github.com/gcacace/android-signaturepad/legacy.zip/89d35965ad408bd3b3bfc96aa30cbc51d6dbd863,https://github.com/gcacace/android-signaturepad
android-iconify,3918,10,0,Java,https://codeload.github.com/JoanZapata/android-iconify/legacy.zip/faa8c541398e2b38a3c800c93017131fd078cc01,https://github.com/JoanZapata/android-iconify
Tangram-Android,4112,6,38,Java,https://codeload.github.com/alibaba/Tangram-Android/legacy.zip/e8fe44d8aa0fd124afaefe945e65da3df9c9244c,https://github.com/alibaba/Tangram-Android
UltimateAndroid,2100,9,0,Java,https://codeload.github.com/cymcsg/UltimateAndroid/legacy.zip/5abd6794e1bbc885e83600df532436b83a21b6e3,https://github.com/cymcsg/UltimateAndroid
AndroidHiddenApiBypass,1174,2,0,Java,https://codeload.github.com/LSPosed/AndroidHiddenApiBypass/legacy.zip/545cd590af5990e66c5ec1fee27839f4c0391b2d,https://github.com/LSPosed/AndroidHiddenApiBypass
folding-cell-android,4884,7,0,Java,https://codeload.github.com/Ramotion/folding-cell-android/legacy.zip/d8736d1bd5071dc61a36548e708fbd055af31ff2,https://github.com/Ramotion/folding-cell-android
Android-Terminal-Emulator,2919,13,0,Java,https://codeload.github.com/jackpal/Android-Terminal-Emulator/legacy.zip/35188f8a8b57989a4a4ec9485e11187b46be26d9,https://github.com/jackpal/Android-Terminal-Emulator
android-viewflow,1792,12,0,Java,https://codeload.github.com/pakerfeldt/android-viewflow/legacy.zip/3da74fa32a935bcbb37e5ebeb270477cde1985d4,https://github.com/pakerfeldt/android-viewflow
android-demos,1981,14,2,Java,https://codeload.github.com/novoda/android-demos/legacy.zip/f3999dcb3170617dda1ef3915c8ae0d8040f83a4,https://github.com/novoda/android-demos
android-betterpickers,2687,10,16,Java,https://codeload.github.com/code-troopers/android-betterpickers/legacy.zip/d729f248d98eb335e284c6d4f9fde4162b8f64cd,https://github.com/code-troopers/android-betterpickers
cw-android,1167,13,0,Java,https://codeload.github.com/commonsguy/cw-android/legacy.zip/568c11f2b9b556027dda05ad7b62c044f039b4e4,https://github.com/commonsguy/cw-android
FastDev4Android,2839,7,4,Java,https://codeload.github.com/jiangqqlmj/FastDev4Android/legacy.zip/cf220e5265de08214e56a947d47e4871aeda8c14,https://github.com/jiangqqlmj/FastDev4Android
android-examples,1737,7,0,Java,https://codeload.github.com/nisrulz/android-examples/legacy.zip/9f0f2607d3704d9245ee493ce5edce2a6787f046,https://github.com/nisrulz/android-examples
Genius-Android,2312,9,16,Java,https://codeload.github.com/qiujuer/Genius-Android/legacy.zip/2a512970b5bb8a3efa9f919083693d219e6aa37b,https://github.com/qiujuer/Genius-Android
android-demo,1059,10,0,Java,https://codeload.github.com/Trinea/android-demo/legacy.zip/43067a8812cfaa2c45db68785d2cd0e5a99ed39d,https://github.com/Trinea/android-demo
android-mvvm-architecture,2898,6,0,Java,https://codeload.github.com/janishar/android-mvvm-architecture/legacy.zip/d20f277b0cf478f53679b01bf2ce73d5c0870ebe,https://github.com/janishar/android-mvvm-architecture
android-pathview,2901,8,2,Java,https://codeload.github.com/geftimov/android-pathview/legacy.zip/81b316be165dfc2f0067279b104e3f45dc071182,https://github.com/geftimov/android-pathview
2048-android,1020,9,0,Java,https://codeload.github.com/uberspot/2048-android/legacy.zip/e097460a6bf28467435446be2f62efbef00d6c70,https://github.com/uberspot/2048-android
android-ui-animation-components-and-libraries,2050,5,0,Java,https://codeload.github.com/Ramotion/android-ui-animation-components-and-libraries/legacy.zip/511ab47c0546825fcc85c4c3268c6c9a656be45b,https://github.com/Ramotion/android-ui-animation-components-and-libraries
ffmpeg-android-java,3275,9,8,Java,https://codeload.github.com/WritingMinds/ffmpeg-android-java/legacy.zip/6fd8356ff41c4443dc84c6f0bce478bf5d4c4122,https://github.com/WritingMinds/ffmpeg-android-java
android-saripaar,3231,11,3,Java,https://codeload.github.com/ragunathjawahar/android-saripaar/legacy.zip/fe05e4efcb73460fc254891a42e603b4ca2c9118,https://github.com/ragunathjawahar/android-saripaar
AndroidDeviceNames,1345,7,0,Java,https://codeload.github.com/jaredrummler/AndroidDeviceNames/legacy.zip/7d113bc403d1efcc32f08e2657e3f47de0f7e4a2,https://github.com/jaredrummler/AndroidDeviceNames
Andromeda,2265,5,0,Java,https://codeload.github.com/iqiyi/Andromeda/legacy.zip/9a6dfd099e033c184eaef69f164fbdc60782bd55,https://github.com/iqiyi/Andromeda
android-pagecurl,1658,12,0,Java,https://codeload.github.com/harism/android-pagecurl/legacy.zip/7a2c8f152bb4f1b0de3b1aa72b3cb79e1fe8e3bd,https://github.com/harism/android-pagecurl
Android_Blog_Demos,1577,8,0,Java,https://codeload.github.com/hongyangAndroid/Android_Blog_Demos/legacy.zip/48c3575d0c97c8fd740473ea240910a492d2d3b3,https://github.com/hongyangAndroid/Android_Blog_Demos
RxJava2-Android-Samples,4958,7,0,Java,https://codeload.github.com/amitshekhariitbhu/RxJava2-Android-Samples/legacy.zip/32432ed7b3672a73e3a08116a34e3af7764fc55f,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples
android-beacon-library,2765,9,87,Java,https://codeload.github.com/AltBeacon/android-beacon-library/legacy.zip/d816ecc3dc7c6fb7d29ca9e1f78be61a5b251349,https://github.com/AltBeacon/android-beacon-library
AppAuth-Android,2548,7,0,Java,https://codeload.github.com/openid/AppAuth-Android/legacy.zip/c6137b7db306d9c097c0d5763f3fb944cd0122d2,https://github.com/openid/AppAuth-Android
paho.mqtt.android,2715,7,0,Java,https://codeload.github.com/eclipse/paho.mqtt.android/legacy.zip/3cb8af72f21b56ba72a6a6ddf3066d07d42f80b5,https://github.com/eclipse/paho.mqtt.android
Android-Material-Examples,2837,8,0,Java,https://codeload.github.com/saulmm/Android-Material-Examples/legacy.zip/81929ca666f573b0468e0329ac6a87cd6daf7c8d,https://github.com/saulmm/Android-Material-Examples
android-mvp-mvvm-flytour,3116,4,11,Java,https://codeload.github.com/mxdldev/android-mvp-mvvm-flytour/legacy.zip/97700aa89f0abe91c14c84463c3783e1b7b2e0bb,https://github.com/mxdldev/android-mvp-mvvm-flytour
Android-BluetoothKit,3373,7,0,Java,https://codeload.github.com/dingjikerbo/Android-BluetoothKit/legacy.zip/aec658be16fc2c9c2d3188435427235ec4f66dc3,https://github.com/dingjikerbo/Android-BluetoothKit
android-pluginmgr,1567,8,0,Java,https://codeload.github.com/houkx/android-pluginmgr/legacy.zip/a484c1873164863ae8ee6f0531abd977b8e74594,https://github.com/houkx/android-pluginmgr
spruce-android,3719,6,3,Java,https://codeload.github.com/willowtreeapps/spruce-android/legacy.zip/06924982d71c5fa73582678e4331a3f88e0b92dc,https://github.com/willowtreeapps/spruce-android
Depth-LIB-Android-,4572,7,0,Java,https://codeload.github.com/danielzeller/Depth-LIB-Android-/legacy.zip/9e37df71dc7fa6ce2a7db241b8fb52ab192db1b3,https://github.com/danielzeller/Depth-LIB-Android-
android-tips-tricks,4684,7,0,Java,https://codeload.github.com/nisrulz/android-tips-tricks/legacy.zip/133dcae244c0386a4a31745f057037dd7511431f,https://github.com/nisrulz/android-tips-tricks
android-actionbar,1314,12,0,Java,https://codeload.github.com/johannilsson/android-actionbar/legacy.zip/47157b28766b540d166073f26c43ed5a2c14bfb3,https://github.com/johannilsson/android-actionbar
android-hidden-api,3345,8,1,Java,https://codeload.github.com/anggrayudi/android-hidden-api/legacy.zip/66e2373fea8cfb9dbea522743603ccd45ed2aca2,https://github.com/anggrayudi/android-hidden-api
android-ui,2220,9,0,Java,https://codeload.github.com/markushi/android-ui/legacy.zip/a589fad7b74ace063c2b0e90741d43225b200a18,https://github.com/markushi/android-ui
Android-BLE,2456,6,1,Java,https://codeload.github.com/aicareles/Android-BLE/legacy.zip/ebe30db95caeb54e042ba8871199ce5466287265,https://github.com/aicareles/Android-BLE
Shimmer-android,1992,9,0,Java,https://codeload.github.com/romainpiel/Shimmer-android/legacy.zip/75a2c3e33311e27e7c7c456a9fb89308b5e749f0,https://github.com/romainpiel/Shimmer-android
KJFrameForAndroid,1946,9,22,Java,https://codeload.github.com/kymjs/KJFrameForAndroid/legacy.zip/27e3992e36e9050b74c902590ca67fcad4581b1b,https://github.com/kymjs/KJFrameForAndroid
aws-sdk-android-samples,1018,10,0,Java,https://codeload.github.com/awslabs/aws-sdk-android-samples/legacy.zip/4b6eb048b8326dae9dfd4d85b9ef464ad18c766e,https://github.com/awslabs/aws-sdk-android-samples
awesome-android-complete-reference,2812,7,0,Java,https://codeload.github.com/amitshekhariitbhu/awesome-android-complete-reference/legacy.zip/685b0a0f5b0ba650dcc3ac2a23e2abddc13b9891,https://github.com/amitshekhariitbhu/awesome-android-complete-reference
gnucash-android,1195,11,38,Java,https://codeload.github.com/codinguser/gnucash-android/legacy.zip/2ad44adf6dd846aabf8883d41be3719b723bf4f1,https://github.com/codinguser/gnucash-android
Parse-SDK-Android,1871,8,66,Java,https://codeload.github.com/parse-community/Parse-SDK-Android/legacy.zip/697d2137cbc8b8b0bc28e70a053f037035348035,https://github.com/parse-community/Parse-SDK-Android
blurkit-android,3658,6,3,Java,https://codeload.github.com/CameraKit/blurkit-android/legacy.zip/f0d181a3850db20f495d5b2c7b825d1fd790d7f2,https://github.com/CameraKit/blurkit-android
DDComponentForAndroid,3327,6,4,Java,https://codeload.github.com/luojilab/DDComponentForAndroid/legacy.zip/328377b2fdfc43dabca00d96f058573fd28b989d,https://github.com/luojilab/DDComponentForAndroid
neurolab-android,1698,5,1,Java,https://codeload.github.com/fossasia/neurolab-android/legacy.zip/1c99d825f6bc7980a127646763bb6e9f48007c85,https://github.com/fossasia/neurolab-android
AndroidDevMetrics,1548,7,0,Java,https://codeload.github.com/frogermcs/AndroidDevMetrics/legacy.zip/10dee8ac2dd8e0f7b635a8d89669ad334ea4f8bc,https://github.com/frogermcs/AndroidDevMetrics
android-adDialog,3114,7,0,Java,https://codeload.github.com/yipianfengye/android-adDialog/legacy.zip/02ff5d56946ecf7b34011c712ebf43b4dabe664a,https://github.com/yipianfengye/android-adDialog
RxAndroidBle,3304,7,56,Java,https://codeload.github.com/dariuszseweryn/RxAndroidBle/legacy.zip/60b99f28766c208179055e96db894c66ac090ad9,https://github.com/dariuszseweryn/RxAndroidBle
android-art-res,1722,8,0,Java,https://codeload.github.com/singwhatiwanna/android-art-res/legacy.zip/b88333cf8ce6e3d035064af6097bec20cf8e15e1,https://github.com/singwhatiwanna/android-art-res
socket.io-android-chat,1968,8,0,Java,https://codeload.github.com/nkzawa/socket.io-android-chat/legacy.zip/b31172f627c4613fc73d9cf37e99dd07411be8b9,https://github.com/nkzawa/socket.io-android-chat
Android-Cheat-sheet,2148,5,0,Java,https://codeload.github.com/anitaa1990/Android-Cheat-sheet/legacy.zip/3beac8819d19f2f1bbe8c81a0c2d1b1b486c00fb,https://github.com/anitaa1990/Android-Cheat-sheet
Awesome-WanAndroid,2702,5,8,Java,https://codeload.github.com/JsonChao/Awesome-WanAndroid/legacy.zip/b52e3ab030e916e0e9cd1d72254bbba0653b9583,https://github.com/JsonChao/Awesome-WanAndroid
android-shape-imageview,2657,9,2,Java,https://codeload.github.com/siyamed/android-shape-imageview/legacy.zip/e38e701b228e97229216d145f524deeb12152bfe,https://github.com/siyamed/android-shape-imageview
cardslider-android,2343,6,0,Java,https://codeload.github.com/Ramotion/cardslider-android/legacy.zip/ea2de2dda9efd3b45847eb23fa13f32288f369b5,https://github.com/Ramotion/cardslider-android
webrtc_android,1351,4,6,Java,https://codeload.github.com/ddssingsong/webrtc_android/legacy.zip/3f7c1d68e1aea3e919efe6d7b2bf82d56238eb95,https://github.com/ddssingsong/webrtc_android
syncthing-android,2625,9,308,Java,https://codeload.github.com/syncthing/syncthing-android/legacy.zip/5847e74905b3fe7ddeb92c6ece85e73e48162d80,https://github.com/syncthing/syncthing-android
android-process-button,3009,9,1,Java,https://codeload.github.com/dmytrodanylyk/android-process-button/legacy.zip/c08f374da24538b66f38b894b89d5d12f1df6d3d,https://github.com/dmytrodanylyk/android-process-button
android-database-sqlcipher,2684,12,0,Java,https://codeload.github.com/sqlcipher/android-database-sqlcipher/legacy.zip/b3df67d8731bd0ebd987acb561a2c3fdd8e17082,https://github.com/sqlcipher/android-database-sqlcipher
android-flowlayout,2035,12,0,Java,https://codeload.github.com/ApmeM/android-flowlayout/legacy.zip/73771f4a22f59a11af972747ce16b7f741db0841,https://github.com/ApmeM/android-flowlayout
android-utils,1322,9,0,Java,https://codeload.github.com/jingle1267/android-utils/legacy.zip/1fcf5129617ba74afbed92a7c3e8a6fbe0176833,https://github.com/jingle1267/android-utils
Android-Skin-Loader,2897,8,0,Java,https://codeload.github.com/fengjundev/Android-Skin-Loader/legacy.zip/675a882fb80c42406bcae06e05b76e1bb40cd60c,https://github.com/fengjundev/Android-Skin-Loader
Android-AdvancedWebView,2345,8,0,Java,https://codeload.github.com/delight-im/Android-AdvancedWebView/legacy.zip/6d2dd5c46b7e0762cea09e78996e165ecc7fddb1,https://github.com/delight-im/Android-AdvancedWebView
Android-AdvancedWebView,2345,8,0,Java,https://codeload.github.com/delight-im/Android-AdvancedWebView/legacy.zip/6d2dd5c46b7e0762cea09e78996e165ecc7fddb1,https://github.com/delight-im/Android-AdvancedWebView
riot-android,1412,7,43,Java,https://codeload.github.com/vector-im/riot-android/legacy.zip/a763655c54c4e465d2ae81e3ecd6a5146564771f,https://github.com/vector-im/riot-android
android-ripple-background,2251,8,0,Java,https://codeload.github.com/skyfishjy/android-ripple-background/legacy.zip/2911efdea8d247894bff8b429b916bd61b0c73be,https://github.com/skyfishjy/android-ripple-background
GDA-android-reversing-Tool,3546,5,39,Java,https://codeload.github.com/charles2gan/GDA-android-reversing-Tool/legacy.zip/b597755d93d1b4ed0c914343eddcd1fbd6b0e5bc,https://github.com/charles2gan/GDA-android-reversing-Tool
OpenCVForAndroid,1900,7,0,Java,https://codeload.github.com/kongqw/OpenCVForAndroid/legacy.zip/756b157e9c531b04de415b5a4a8e371b52f44943,https://github.com/kongqw/OpenCVForAndroid
ormlite-android,1579,10,10,Java,https://codeload.github.com/j256/ormlite-android/legacy.zip/71373ea30e61b233676b15a335f2a55b3271a7ae,https://github.com/j256/ormlite-android
